centroide,cantidad_ciclistas,año,turno,X,Y,RECORRIDO,CRUCE,ÃREA,geometry
339,10,2016,mañana,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
339,18,2016,tarde,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
339,13,2017,mañana,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
339,25,2017,tarde,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
339,7,2018,mañana,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
339,42,2018,tarde,-58.3609344908614,-34.6045766476103,R003,"GUEMES, MACACHA @ GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3609344908614 -34.6045766476103)
519,13,2013,mañana,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,12,2013,tarde,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,2,2014,mañana,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,0,2014,tarde,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,12,2015,mañana,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,14,2015,tarde,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,0,2016,mañana,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,0,2016,tarde,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,4,2017,mañana,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
519,30,2017,tarde,-58.3630064325899,-34.5987105318926,R003,"SANCHEZ DE THOMPSON, MARIQUITA@GIRALT, HERNAN M., INT., A",Macrocentro,POINT (-58.3630064325899 -34.5987105318926)
518,2,2013,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,8,2013,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,1,2014,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,18,2014,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,13,2015,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,11,2015,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,6,2016,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,10,2016,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,5,2017,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,17,2017,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,3,2018,mañana,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
518,10,2018,tarde,-58.3635305349857,-34.5989380100042,R003,DE LOS ITALIANOS & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3635305349857 -34.5989380100042)
516,21,2013,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,12,2013,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,32,2014,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,33,2014,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,26,2015,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,36,2015,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,14,2016,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,27,2016,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,13,2017,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,37,2017,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,16,2018,mañana,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
516,82,2018,tarde,-58.3640016358376,-34.5989753651436,R003,MANSO JUANA & SANCHEZ DE THOMPSON MARIQUITA,Macrocentro,POINT (-58.3640016358376 -34.5989753651436)
509,52,2013,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,46,2013,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,37,2014,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,45,2014,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,54,2015,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,33,2015,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,34,2016,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,37,2016,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,35,2017,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,41,2017,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,48,2018,mañana,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
509,57,2018,tarde,-58.3659609311868,-34.5982928237914,R004,GRIERSON CECILIA & DEALESSI PIERINA,Macrocentro,POINT (-58.3659609311868 -34.5982928237914)
508,21,2013,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,50,2013,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,33,2014,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,57,2014,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,31,2015,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,45,2015,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,22,2016,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,31,2016,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,22,2017,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,41,2017,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,97,2018,mañana,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
508,48,2018,tarde,-58.3695018021363,-34.598303538316,R004,"MADERO, EDUARDO@GRIERSON CECILIA",Macrocentro,POINT (-58.3695018021363 -34.598303538316)
507,7,2013,mañana,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,8,2013,tarde,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,5,2014,mañana,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,13,2014,tarde,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,1,2015,mañana,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,5,2015,tarde,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,6,2016,mañana,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,5,2016,tarde,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,4,2017,mañana,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
507,8,2017,tarde,-58.3686314661551,-34.600435909088,R004,TUCUMAN & MADERO EDUARDO,Macrocentro,POINT (-58.3686314661551 -34.600435909088)
506,70,2013,mañana,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,39,2013,tarde,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,45,2014,mañana,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,40,2014,tarde,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,39,2015,mañana,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,34,2015,tarde,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,22,2016,mañana,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,18,2016,tarde,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,13,2017,mañana,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
506,30,2017,tarde,-58.369154312198,-34.601806573887,R004,BOUCHARD@LAVALLE,Macrocentro,POINT (-58.369154312198 -34.601806573887)
319,33,2013,mañana,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,42,2013,tarde,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,25,2014,mañana,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,37,2014,tarde,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,33,2015,mañana,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,41,2015,tarde,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,39,2016,mañana,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,36,2016,tarde,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,45,2017,mañana,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
319,50,2017,tarde,-58.3676848200021,-34.6146385124892,R005,AZOPARDO@MEXICO,Macrocentro,POINT (-58.3676848200021 -34.6146385124892)
337,1,2013,mañana,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,2,2013,tarde,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,4,2014,mañana,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,1,2014,tarde,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,1,2015,mañana,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,3,2015,tarde,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,0,2016,mañana,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,5,2016,tarde,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,1,2017,mañana,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
337,0,2017,tarde,-58.3669896233888,-34.6133918686945,R005,"HUERGO, ING.@VENEZUELA",Macrocentro,POINT (-58.3669896233888 -34.6133918686945)
338,70,2013,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,82,2013,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,47,2014,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,78,2014,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,33,2015,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,101,2015,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,37,2016,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,46,2016,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,42,2017,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,56,2017,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,17,2018,mañana,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
338,49,2018,tarde,-58.3663254542848,-34.6123650407876,R005,"MOREAU DE JUSTO, ALICIA@VILLAFLOR, AZUCENA",Macrocentro,POINT (-58.3663254542848 -34.6123650407876)
331,30,2013,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,23,2013,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,36,2014,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,12,2014,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,20,2015,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,20,2015,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,21,2016,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,7,2016,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,27,2017,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,15,2017,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,26,2018,mañana,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
331,18,2018,tarde,-58.3681980540911,-34.6111013197684,R005,MORENO@AZOPARDO,Macrocentro,POINT (-58.3681980540911 -34.6111013197684)
315,19,2013,mañana,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,52,2013,tarde,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,29,2014,mañana,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,54,2014,tarde,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,20,2015,mañana,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,49,2015,tarde,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,21,2016,mañana,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,34,2016,tarde,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,37,2017,mañana,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
315,31,2017,tarde,-58.3697975288978,-34.6171657917536,R006,INDEPENDENCIA@PASEO COLON,Macrocentro,POINT (-58.3697975288978 -34.6171657917536)
316,28,2013,mañana,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,36,2013,tarde,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,27,2014,mañana,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,49,2014,tarde,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,24,2015,mañana,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,38,2015,tarde,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,12,2016,mañana,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,30,2016,tarde,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
316,32,2017,mañana,-58.36914135027,-34.6157929182196,R006,CHILE@PASEO COLON,Macrocentro,POINT (-58.36914135027 -34.6157929182196)
